Temperature,Humidity,Storage_Days,Spoilage_Label,Grain_Type,Airflow,Dew_Point,Ambient_Light,Pest_Presence,Grain_Moisture,Rainfall
21.86,82.88,162,Spoiled,5,0.175,18.81,24.1,0,19.05,0.69
20.3,63.26,273,Spoiled,5,1.026,13.08,145.8,0,18.22,0.84
17.37,41.97,382,Safe,5,0.358,4.31,135.0,0,13.28,0.59
21.48,37.51,319,Risky,5,0.877,6.37,94.7,0,13.79,0.25
25.57,55.94,166,Risky,5,0.314,16.11,86.5,1,14.13,0.63
15.97,69.95,587,Risky,5,0.881,10.49,86.0,0,13.76,5.23
15.59,73.12,355,Risky,5,0.393,10.79,72.0,1,13.99,4.23
30.18,76.31,161,Spoiled,5,1.301,25.54,174.5,1,12.61,0.33
10.45,42.7,537,Spoiled,5,0.394,-1.69,169.0,1,17.81,3.79
37.87,71.42,46,Spoiled,5,0.873,31.78,147.3,0,15.65,1.64
22.77,58.16,370,Spoiled,5,0.977,14.11,69.0,1,18.55,3.14
17.3,60.11,321,Risky,5,1.139,9.48,25.0,1,14.71,1.79
28.48,81.14,125,Spoiled,5,0.089,24.92,36.5,0,14.76,0.61
27.24,80.47,357,Spoiled,5,0.305,23.58,20.2,0,19.02,0.07
12.78,59.51,19,Safe,5,0.189,5.09,26.5,0,11.06,0.94
7.98,61.89,52,Safe,5,0.143,1.12,65.4,0,14.08,0.47
31.18,86.49,592,Spoiled,5,0.356,28.65,114.8,0,10.59,1.06
10.08,51.23,665,Risky,5,1.066,0.47,43.3,1,11.12,1.59
14.88,69.16,657,Spoiled,5,0.731,9.28,68.9,0,16.43,2.5
24.18,79.49,659,Spoiled,5,1.09,20.4,32.6,1,16.17,0.36
29.91,71.35,374,Spoiled,5,0.814,24.15,102.9,1,19.68,2.68
17.65,47.78,493,Risky,5,0.469,6.43,137.3,0,15.39,2.45
20.9,60.9,338,Risky,5,0.889,13.07,190.5,0,15.58,1.93
26.95,70.3,486,Spoiled,5,0.322,21.07,127.8,0,19.0,0.4
16.75,60.26,352,Risky,5,0.515,9.0,36.1,0,19.78,2.44
14.47,69.2,454,Safe,5,0.701,8.89,164.0,0,9.1,0.82
16.08,65.73,661,Risky,5,0.085,9.66,73.1,0,14.52,4.06
32.97,84.07,434,Spoiled,5,0.693,29.91,147.5,1,18.52,0.17
17.91,59.86,224,Risky,5,0.624,10.0,49.9,0,16.76,3.17
25.38,67.63,501,Spoiled,5,0.883,18.95,137.3,0,19.64,0.03
26.7,78.69,587,Spoiled,5,1.334,22.68,141.0,0,18.83,0.4
33.54,50.75,441,Risky,5,0.73,21.91,160.1,0,12.76,0.19
33.53,42.0,16,Spoiled,5,0.954,18.83,170.3,0,17.36,0.88
32.62,85.72,157,Spoiled,5,1.494,29.9,146.4,1,9.4,14.45
37.61,57.48,601,Spoiled,5,1.267,27.75,20.1,0,15.39,0.11
28.0,41.88,369,Risky,5,0.828,13.83,105.7,1,10.85,1.44
14.52,77.71,463,Risky,5,0.386,10.67,46.6,0,12.77,1.33
29.6,65.96,64,Spoiled,5,0.7,22.55,126.2,1,19.65,10.34
20.34,79.65,310,Spoiled,5,0.567,16.7,48.3,0,15.56,0.57
27.44,68.78,274,Spoiled,5,0.173,21.18,24.0,0,16.45,1.35
28.48,73.98,363,Spoiled,5,0.154,23.38,167.6,0,14.02,1.22
33.53,39.78,78,Spoiled,5,0.424,17.96,115.9,0,17.78,1.03
37.59,48.7,307,Spoiled,5,0.768,24.92,20.8,0,16.78,0.27
25.86,65.32,295,Spoiled,5,1.37,18.85,54.0,0,17.89,0.61
19.7,81.62,417,Risky,5,1.177,16.46,161.9,0,14.86,0.8
22.55,44.0,428,Spoiled,5,0.247,9.67,193.2,0,17.97,3.64
17.24,44.72,282,Risky,5,1.219,5.11,143.3,0,16.75,8.97
18.36,60.36,685,Spoiled,5,0.9,10.54,75.7,1,18.67,0.32
12.02,72.76,623,Risky,5,0.771,7.28,144.9,0,10.22,0.78
10.62,60.43,297,Risky,5,0.974,3.28,24.9,0,15.65,1.72
16.39,40.8,66,Safe,5,0.796,3.03,158.9,1,12.93,1.08
33.72,64.61,70,Risky,5,1.307,26.1,198.3,0,10.26,0.42
20.46,67.13,486,Spoiled,5,1.498,14.15,117.3,1,19.77,1.65
16.09,84.34,24,Spoiled,5,0.123,13.45,29.0,0,18.08,3.1
9.97,68.01,444,Risky,5,1.479,4.34,190.8,0,14.91,0.18
17.19,39.05,691,Spoiled,5,0.934,3.13,71.8,1,15.36,0.26
18.4,69.76,599,Spoiled,5,0.91,12.77,102.2,1,17.32,1.04
17.61,62.27,571,Spoiled,5,0.53,10.3,156.4,0,16.34,0.28
8.04,81.06,249,Spoiled,5,1.397,4.99,59.7,1,9.76,0.74
25.01,58.04,205,Spoiled,5,0.153,16.17,163.0,0,17.27,0.29
29.14,42.87,466,Risky,5,1.069,15.22,189.4,0,10.93,0.02
10.73,48.57,428,Safe,5,0.438,0.33,138.3,0,9.79,2.32
35.8,35.39,233,Risky,5,0.125,18.1,84.9,0,10.56,0.03
8.52,65.43,207,Risky,5,0.663,2.41,64.7,0,17.58,0.46
13.41,85.77,72,Risky,5,0.137,11.07,71.6,0,13.76,2.02
15.33,60.06,10,Risky,5,0.734,7.62,110.1,0,18.23,2.44
33.49,61.75,291,Spoiled,5,1.028,25.12,66.8,0,18.81,2.64
15.4,54.98,631,Spoiled,5,1.081,6.4,72.1,0,17.75,3.81
16.33,55.37,373,Risky,5,0.111,7.37,93.0,0,14.95,2.15
13.12,60.36,348,Risky,5,0.805,5.61,178.4,0,13.71,0.97
12.98,42.14,394,Safe,5,0.782,0.41,122.4,0,9.94,0.65
30.23,57.58,633,Spoiled,5,0.684,20.91,56.1,0,17.1,0.02
30.35,74.32,672,Spoiled,5,1.372,25.25,44.5,0,9.49,1.35
31.81,79.34,3,Spoiled,5,0.69,27.78,95.9,1,14.62,2.28
19.8,89.5,351,Spoiled,5,0.77,18.02,129.8,1,15.76,0.31
11.2,38.71,504,Spoiled,5,1.499,-2.34,83.2,0,17.37,0.63
34.51,60.81,169,Risky,5,0.862,25.82,43.4,0,11.92,12.72
34.07,37.29,77,Spoiled,5,0.639,17.41,119.1,0,19.15,2.09
32.88,66.7,268,Risky,5,0.796,25.85,93.2,0,11.74,0.3
13.63,54.96,309,Safe,5,0.34,4.75,94.9,0,11.38,2.59
27.69,86.01,267,Spoiled,5,0.633,25.13,135.5,0,14.07,4.22
25.41,81.07,304,Spoiled,5,1.182,21.92,58.0,0,11.04,0.05
17.29,37.12,214,Safe,5,0.725,2.5,40.6,0,13.62,0.54
34.09,72.06,468,Spoiled,5,1.27,28.32,48.3,0,12.42,0.22
23.42,57.98,166,Risky,5,1.3,14.67,183.4,1,13.33,11.53
8.01,59.5,556,Risky,5,0.711,0.6,81.7,0,15.07,0.35
7.39,66.17,123,Risky,5,1.283,1.49,194.6,1,13.69,5.24
8.48,70.74,671,Risky,5,1.397,3.47,176.2,0,10.24,1.18
8.68,41.63,80,Risky,5,0.988,-3.63,162.7,1,13.4,17.35
34.93,36.1,361,Risky,5,0.403,17.65,22.3,0,9.69,1.97
11.69,53.75,91,Safe,5,0.568,2.63,154.8,1,10.28,2.39
14.71,73.89,488,Risky,5,0.572,10.1,90.2,0,14.39,6.54
7.56,38.29,133,Risky,5,1.142,-5.74,84.9,1,19.99,1.31
6.45,73.98,651,Risky,5,1.15,2.15,140.4,0,12.76,4.25
25.69,89.98,534,Spoiled,5,0.982,23.92,175.9,0,19.78,0.19
26.87,88.44,606,Spoiled,5,1.184,24.79,169.5,0,18.41,1.83
35.07,48.89,610,Spoiled,5,0.957,22.69,82.1,0,11.16,0.62
36.21,48.67,519,Spoiled,5,0.107,23.65,138.6,1,18.72,0.03
32.22,65.02,703,Spoiled,5,0.876,24.79,133.5,0,9.58,0.82
7.58,77.52,447,Spoiled,5,1.17,3.9,178.3,0,15.64,4.37
32.91,47.44,658,Spoiled,5,0.254,20.23,95.2,0,17.92,1.47
13.91,80.89,483,Spoiled,5,0.342,10.68,77.0,0,13.63,0.96
16.08,82.82,198,Spoiled,5,0.196,13.16,152.7,1,18.83,2.83
27.98,54.75,270,Spoiled,5,1.008,18.01,121.2,1,18.72,0.96
30.09,81.23,594,Spoiled,5,0.871,26.51,187.4,0,19.46,3.52
21.13,67.29,367,Spoiled,5,1.325,14.82,154.4,0,17.72,0.89
24.8,45.43,227,Risky,5,0.07,12.19,133.0,0,18.76,0.98
19.31,58.21,694,Risky,5,0.591,10.89,196.8,1,9.63,7.57
31.73,56.37,261,Spoiled,5,0.143,21.96,172.0,1,17.76,6.6
23.25,78.17,492,Spoiled,5,0.924,19.23,26.4,0,9.85,2.0
20.31,52.67,496,Spoiled,5,0.282,10.32,56.7,1,19.92,0.17
8.87,75.02,629,Risky,5,0.84,4.69,140.4,0,12.59,0.5
23.03,57.19,4,Risky,5,0.057,14.09,78.8,0,17.46,0.04
15.88,41.63,193,Safe,5,1.171,2.86,26.1,0,14.3,0.29
10.06,69.94,168,Risky,5,1.109,4.83,105.5,0,15.68,1.9
16.15,70.8,547,Spoiled,5,0.227,10.84,63.8,0,19.21,8.71
21.06,70.17,57,Risky,5,0.057,15.41,161.8,1,11.53,5.71
34.29,70.51,716,Spoiled,5,0.068,28.14,98.1,0,19.52,7.63
34.39,49.44,276,Spoiled,5,1.309,22.25,70.2,1,17.98,5.57
32.39,76.89,655,Spoiled,5,1.383,27.8,105.3,0,17.44,0.99
33.86,63.11,665,Spoiled,5,1.277,25.84,23.9,0,15.4,2.12
18.59,85.43,243,Spoiled,5,0.673,16.09,56.9,0,15.49,0.57
22.21,72.11,94,Risky,5,0.651,16.94,78.8,1,14.08,4.81
12.54,60.97,372,Safe,5,1.203,5.21,174.6,0,12.65,0.61
35.47,44.68,259,Spoiled,5,0.434,21.57,99.0,1,19.1,0.08
35.39,84.49,36,Spoiled,5,0.362,32.36,175.5,0,17.44,1.15
5.49,61.44,209,Safe,5,1.274,-1.33,32.7,0,11.58,1.65
30.79,63.84,380,Risky,5,1.133,23.13,186.8,0,11.51,0.49
8.06,52.76,24,Risky,5,0.631,-1.0,194.9,1,17.65,1.71
19.23,44.06,332,Safe,5,1.206,6.69,197.6,0,14.67,4.39
28.67,43.84,165,Risky,5,0.515,15.14,194.3,0,18.85,0.52
9.21,61.16,469,Risky,5,1.425,2.12,98.0,0,19.79,0.86
22.61,78.93,402,Risky,5,1.142,18.76,144.6,0,12.43,0.11
18.22,65.09,648,Risky,5,0.747,11.55,141.0,0,12.58,4.15
14.64,57.83,78,Safe,5,1.249,6.42,156.5,0,11.73,1.13
12.29,80.96,725,Spoiled,5,1.137,9.12,80.8,0,19.36,2.76
28.26,62.04,549,Spoiled,5,0.416,20.28,20.8,0,13.45,0.67
13.15,78.99,600,Spoiled,5,0.297,9.59,22.1,0,10.48,8.46
18.37,72.02,276,Risky,5,1.111,13.23,32.5,0,10.0,3.53
23.01,67.45,65,Spoiled,5,0.953,16.65,162.9,1,17.59,4.09
11.06,45.66,527,Risky,5,1.039,-0.22,152.3,0,15.57,3.58
37.17,35.57,185,Spoiled,5,0.598,19.38,164.7,0,19.27,0.27
20.84,78.96,16,Risky,5,1.037,17.05,150.7,0,13.27,1.67
14.94,60.25,278,Risky,5,0.109,7.3,23.9,0,10.85,2.57
26.04,39.02,5,Risky,5,0.76,11.0,77.5,0,19.38,1.49
22.45,36.96,384,Risky,5,0.516,7.01,55.0,0,13.75,3.42
7.78,59.08,382,Risky,5,0.828,0.29,22.7,0,19.51,1.2
17.64,50.28,324,Spoiled,5,0.167,7.17,194.3,1,19.13,0.77
36.9,48.96,57,Risky,5,0.464,24.38,195.7,0,15.36,1.14
25.7,69.35,669,Risky,5,0.525,19.66,149.7,0,11.67,0.01
11.68,51.97,497,Spoiled,5,0.103,2.14,90.1,0,18.14,0.67
21.06,86.35,318,Spoiled,5,1.22,18.69,196.6,0,18.83,1.65
30.93,52.04,290,Spoiled,5,1.018,19.92,72.5,1,18.02,4.15
16.22,51.36,638,Risky,5,1.285,6.17,194.5,1,14.27,5.0
35.98,44.41,307,Spoiled,5,0.801,21.93,62.1,1,9.98,2.77
10.3,77.61,354,Risky,5,0.136,6.56,133.1,0,12.11,5.29
37.8,49.83,184,Risky,5,0.604,25.5,171.8,0,15.7,2.08
13.2,43.47,466,Safe,5,0.816,1.04,25.7,0,12.57,1.18
6.48,86.66,21,Spoiled,5,0.319,4.42,115.7,1,17.19,2.01
21.69,43.86,379,Safe,5,0.465,8.85,30.4,0,12.79,4.65
28.74,86.54,308,Spoiled,5,1.29,26.26,83.5,0,14.33,2.61
10.84,70.4,440,Spoiled,5,1.241,5.67,112.1,0,16.44,4.05
30.95,65.57,188,Risky,5,0.336,23.73,179.7,0,12.75,1.68
11.28,79.21,512,Risky,5,0.877,7.81,78.6,0,9.66,0.42
33.57,61.53,657,Spoiled,5,0.21,25.14,173.7,0,12.83,0.87
37.89,78.06,405,Spoiled,5,0.655,33.38,177.6,0,10.1,1.38
28.92,50.52,461,Risky,5,1.452,17.6,27.7,0,15.06,6.41
11.14,55.63,117,Risky,5,0.409,2.6,48.8,1,19.97,1.85
18.02,73.99,18,Risky,5,0.55,13.31,120.2,0,19.34,3.75
31.56,82.28,628,Spoiled,5,0.893,28.16,165.0,0,12.87,2.37
33.08,57.86,292,Spoiled,5,1.29,23.65,83.3,0,18.4,0.44
13.86,60.4,673,Spoiled,5,0.678,6.32,138.1,1,16.35,4.35
21.4,67.94,417,Risky,5,1.222,15.23,31.1,0,9.5,0.34
32.68,69.22,143,Risky,5,0.721,26.28,22.5,0,13.76,2.12
13.52,62.8,557,Risky,5,0.784,6.57,41.3,0,9.15,1.94
22.29,67.3,159,Risky,5,1.129,15.93,60.8,0,15.25,6.1
14.98,39.7,439,Spoiled,5,1.013,1.38,168.9,1,19.58,11.84
11.15,64.73,489,Spoiled,5,0.909,4.76,160.1,1,17.85,0.28
13.51,66.12,395,Spoiled,5,0.051,7.31,59.0,0,19.31,3.91
19.21,80.11,640,Risky,5,0.626,15.69,37.4,0,11.45,1.32
15.42,37.58,271,Risky,5,1.142,1.01,134.8,1,15.59,1.78
6.27,69.63,605,Risky,5,1.259,1.13,189.1,1,13.68,1.29
16.96,51.13,383,Risky,5,1.053,6.79,52.4,0,18.77,2.62
25.92,59.87,65,Risky,5,0.102,17.51,186.8,1,12.94,0.69
24.03,36.99,474,Spoiled,5,0.527,8.42,124.7,1,16.32,1.54
8.92,80.35,642,Risky,5,0.714,5.72,99.2,0,11.64,2.21
11.25,58.77,413,Risky,5,0.698,3.48,127.3,0,15.44,2.41
24.63,89.62,289,Risky,5,0.442,22.81,175.7,0,11.51,1.13
34.15,60.24,244,Spoiled,5,1.492,25.32,198.0,1,19.71,1.39
12.2,47.22,106,Safe,5,1.145,1.28,59.4,0,13.61,4.35
36.2,65.68,166,Risky,5,0.612,28.73,88.7,0,12.58,0.12
16.01,86.49,174,Spoiled,5,0.558,13.75,167.8,0,17.21,3.36
7.41,79.78,78,Spoiled,5,0.277,4.15,29.3,0,17.93,1.52
26.3,54.23,134,Risky,5,0.605,16.3,149.5,0,17.04,0.2
33.38,84.12,339,Spoiled,5,0.599,30.32,130.1,0,15.84,3.02
11.55,36.91,493,Risky,5,1.467,-2.67,156.9,0,10.01,0.64
34.33,56.11,24,Spoiled,5,0.282,24.3,149.9,0,19.73,3.09
24.41,59.55,378,Safe,5,1.303,16.01,28.2,0,13.0,7.72
9.72,70.78,699,Spoiled,5,1.254,4.67,35.8,0,19.47,2.61
15.97,56.54,369,Risky,5,0.178,7.34,23.4,0,19.66,0.22
29.26,66.78,460,Spoiled,5,1.413,22.43,22.0,0,18.26,0.82
22.24,75.61,431,Spoiled,5,1.195,17.72,36.3,0,15.01,0.59
26.95,54.18,152,Risky,5,0.631,16.89,153.5,0,17.71,0.92
16.44,63.6,323,Risky,5,1.471,9.51,53.3,0,13.99,0.62
8.98,64.35,505,Risky,5,0.365,2.61,85.3,0,11.9,0.61
6.64,84.98,370,Spoiled,5,0.699,4.3,107.2,0,19.56,4.46
23.73,47.7,504,Spoiled,5,0.213,11.96,75.1,0,16.8,4.28
35.96,64.56,287,Spoiled,5,0.143,28.2,154.9,0,15.89,1.6
34.21,35.6,705,Spoiled,5,1.003,16.8,27.3,1,16.17,4.6
32.09,89.42,364,Spoiled,5,1.018,30.12,151.0,0,16.47,1.36
21.79,51.73,398,Safe,5,0.769,11.41,120.4,0,10.55,1.31
26.77,58.86,545,Spoiled,5,0.324,18.04,110.2,0,17.09,2.09
36.56,76.39,221,Spoiled,5,0.197,31.71,28.8,0,9.73,2.37
23.4,36.35,307,Safe,5,0.402,7.61,117.7,0,9.64,1.46
37.57,54.67,154,Risky,5,1.153,26.86,178.9,0,11.2,4.19
37.25,41.78,701,Spoiled,5,1.434,22.07,52.8,0,14.78,3.19
14.82,60.38,449,Spoiled,5,0.181,7.22,188.2,1,19.57,0.8
5.56,68.47,552,Risky,5,0.411,0.22,69.6,1,14.57,3.77
33.46,89.9,327,Spoiled,5,1.497,31.57,106.0,0,19.42,1.42
32.16,70.26,271,Spoiled,5,0.823,26.04,38.7,0,17.53,0.79
8.87,58.32,186,Risky,5,0.577,1.13,171.0,1,15.85,0.26
31.03,61.19,340,Risky,5,1.174,22.66,126.5,0,10.91,0.36
29.29,72.37,267,Spoiled,5,1.246,23.79,24.7,1,18.69,0.1
29.51,78.67,665,Spoiled,5,0.068,25.4,148.4,0,11.13,2.02
11.98,67.81,375,Risky,5,0.463,6.22,24.9,0,17.21,2.39
17.56,54.18,680,Risky,5,1.223,8.19,40.7,0,14.81,0.56
30.1,60.66,29,Spoiled,5,1.16,21.64,82.5,0,18.13,0.51
17.2,36.34,597,Risky,5,0.979,2.13,158.2,0,11.29,0.34
20.65,71.68,428,Spoiled,5,0.279,15.35,36.5,0,18.49,3.18
29.25,40.59,104,Risky,5,0.535,14.46,184.8,0,15.49,5.55
13.69,44.5,669,Risky,5,0.975,1.81,180.4,0,13.28,3.37
29.01,44.37,535,Spoiled,5,0.398,15.64,193.8,0,16.42,0.12
34.74,67.33,456,Spoiled,5,0.687,27.77,179.1,0,19.93,1.44
26.05,59.69,197,Risky,5,0.173,17.59,173.8,0,14.43,5.11
25.1,40.38,57,Risky,5,1.193,10.68,140.0,1,12.51,2.16
5.26,88.68,666,Spoiled,5,1.27,3.54,155.4,0,16.07,0.33
29.01,54.67,225,Spoiled,5,0.134,18.94,187.3,1,16.25,2.11
21.94,54.36,458,Risky,5,0.792,12.3,131.9,0,18.2,1.37
9.52,40.21,612,Risky,5,0.744,-3.34,187.5,0,12.68,3.85
29.36,74.97,633,Spoiled,5,0.404,24.45,22.2,0,10.58,1.25
10.41,89.09,549,Spoiled,5,0.677,8.69,134.5,1,16.05,1.2
8.88,81.93,233,Spoiled,5,1.087,5.96,116.9,0,18.46,1.57
14.54,51.69,298,Risky,5,1.207,4.71,158.7,0,15.23,0.28
34.3,64.96,558,Spoiled,5,0.357,26.74,90.4,0,17.4,2.3
26.02,53.57,51,Risky,5,1.405,15.85,26.6,1,11.25,3.6
8.26,42.08,649,Spoiled,5,1.402,-3.87,130.3,0,19.8,0.07
8.92,61.89,604,Risky,5,0.995,2.01,57.5,0,11.69,3.16
37.11,78.48,594,Spoiled,5,1.453,32.72,153.7,0,12.57,3.39
9.77,59.63,136,Risky,5,0.84,2.29,94.5,0,17.82,2.66
19.41,36.02,684,Risky,5,0.581,3.96,91.1,0,15.47,0.04
28.79,61.71,725,Spoiled,5,1.333,20.69,28.2,0,17.56,0.63
10.48,89.21,590,Spoiled,5,0.408,8.78,197.8,1,19.91,0.45
21.24,61.82,366,Risky,5,0.225,13.62,177.9,0,15.39,1.36
32.82,89.69,602,Spoiled,5,0.838,30.89,68.2,0,11.7,0.07
18.15,42.21,358,Risky,5,1.179,5.1,167.2,1,11.97,3.66
28.14,39.99,103,Spoiled,5,0.074,13.25,192.5,1,17.35,0.9
6.92,41.16,30,Safe,5,1.072,-5.37,47.3,1,10.17,0.82
21.49,56.57,658,Spoiled,5,0.131,12.49,48.4,0,17.44,1.5
34.48,82.2,700,Spoiled,5,0.268,30.99,132.6,1,16.18,0.74
27.47,74.01,568,Spoiled,5,1.3,22.41,108.0,0,15.85,0.94
24.69,67.08,671,Risky,5,1.089,18.16,49.5,0,13.29,0.87
34.97,70.97,444,Spoiled,5,0.329,28.9,186.9,0,17.95,0.17
37.27,85.08,383,Spoiled,5,0.198,34.33,176.0,0,16.71,1.75
13.76,41.32,703,Spoiled,5,0.487,0.85,36.9,0,17.5,2.41
25.36,57.41,335,Risky,5,0.333,16.33,59.0,0,10.34,0.39
25.83,65.2,479,Spoiled,5,0.24,18.79,140.7,0,18.29,0.25
10.04,40.79,102,Risky,5,1.441,-2.68,123.5,0,16.36,0.53
27.16,46.03,563,Spoiled,5,0.935,14.53,43.3,0,19.46,2.85
20.22,47.05,218,Risky,5,0.891,8.55,142.9,0,19.12,3.87
35.04,83.77,343,Spoiled,5,0.253,31.87,123.9,0,9.44,3.67
22.27,37.76,430,Risky,5,1.495,7.17,54.6,0,15.76,0.48
24.52,89.28,677,Spoiled,5,1.384,22.63,63.9,0,13.54,1.49
20.3,68.28,59,Spoiled,5,1.485,14.26,144.8,1,16.72,2.42
34.32,39.62,340,Spoiled,5,0.131,18.6,180.0,1,17.38,0.91
11.55,74.99,491,Risky,5,0.466,7.27,74.4,0,10.37,0.92
20.94,83.49,98,Risky,5,1.215,18.03,111.3,0,12.54,7.17
37.63,87.29,288,Spoiled,5,0.238,35.14,128.1,0,15.33,3.35
34.66,56.47,462,Spoiled,5,1.291,24.71,181.4,0,15.42,2.86
19.26,88.98,43,Risky,5,1.129,17.4,107.1,1,10.43,2.0
8.0,47.65,321,Spoiled,5,0.614,-2.44,180.6,1,19.27,1.36
5.67,61.01,69,Risky,5,0.943,-1.26,90.4,0,15.76,14.12
23.78,74.84,469,Spoiled,5,0.999,19.04,181.0,1,12.42,5.03
17.38,68.09,710,Spoiled,5,0.244,11.43,193.6,1,15.61,0.35
34.75,72.89,352,Spoiled,5,0.377,29.15,30.0,0,11.82,3.11
22.48,60.91,684,Risky,5,1.293,14.55,152.7,0,11.03,1.48
5.6,76.79,411,Spoiled,5,1.333,1.85,69.0,1,12.86,3.24
7.12,41.31,438,Safe,5,0.892,-5.14,105.1,0,12.49,0.29
37.53,42.42,398,Spoiled,5,0.799,22.57,75.4,0,18.06,0.77
33.87,46.24,337,Spoiled,5,0.577,20.69,199.5,0,19.18,0.66
26.96,52.15,701,Risky,5,0.357,16.3,66.7,0,9.41,0.13
31.68,84.62,242,Spoiled,5,1.46,28.76,172.9,1,18.81,3.9
30.01,89.18,465,Spoiled,5,0.193,28.03,58.8,0,12.26,2.25
20.84,86.88,420,Spoiled,5,0.169,18.57,144.3,0,17.95,0.04
10.28,55.66,701,Risky,5,0.496,1.8,107.7,0,12.65,0.41
22.38,82.63,23,Spoiled,5,1.081,19.27,169.1,1,12.07,2.08
6.41,47.21,271,Spoiled,5,0.832,-4.02,71.7,1,17.81,1.63
8.05,63.6,718,Spoiled,5,1.371,1.57,51.9,0,17.96,0.21
31.63,36.55,662,Spoiled,5,1.497,14.95,92.6,0,14.33,0.19
27.52,81.94,221,Spoiled,5,0.692,24.15,187.3,0,19.77,4.11
35.43,45.32,657,Spoiled,5,0.702,21.77,90.0,0,13.47,3.34
9.14,69.77,361,Risky,5,0.266,3.91,130.6,0,12.65,0.96
18.21,83.62,572,Spoiled,5,0.444,15.39,64.6,0,18.98,1.59
5.12,84.73,683,Risky,5,1.379,2.76,44.0,0,12.0,2.1
19.37,63.58,705,Spoiled,5,0.876,12.28,49.5,0,18.46,4.36
32.72,49.12,100,Risky,5,0.58,20.62,197.8,0,11.27,1.66
25.56,43.33,655,Spoiled,5,0.93,12.16,59.4,1,11.76,2.2
21.21,72.15,413,Risky,5,1.375,15.99,184.8,0,11.79,1.1
30.81,82.56,690,Spoiled,5,0.249,27.49,34.4,0,10.31,2.65
18.21,43.78,234,Risky,5,1.428,5.68,26.6,0,16.33,1.74
31.3,62.18,112,Spoiled,5,0.245,23.18,61.1,1,14.59,0.22
21.88,62.81,727,Risky,5,0.476,14.46,101.6,0,13.13,6.51
30.08,37.86,507,Spoiled,5,0.46,14.12,63.8,1,18.96,0.5
37.05,86.83,96,Spoiled,5,0.22,34.48,46.3,0,9.82,5.77
18.81,39.19,675,Risky,5,0.278,4.63,86.6,0,13.44,0.19
28.12,45.71,581,Risky,5,0.588,15.29,162.2,0,14.52,0.74
17.11,50.32,417,Risky,5,0.892,6.69,85.3,1,15.44,0.45
9.42,40.35,472,Safe,5,1.488,-3.38,37.1,0,12.32,3.33
27.17,74.04,251,Risky,5,0.932,22.13,92.7,0,12.9,2.07
18.53,75.57,652,Spoiled,5,0.864,14.13,111.2,1,13.41,1.09
31.13,74.5,559,Spoiled,5,1.135,26.05,115.6,0,10.29,1.54
36.02,79.94,224,Spoiled,5,1.441,31.99,27.0,0,15.2,3.18
25.68,54.92,581,Spoiled,5,1.321,15.93,100.6,0,16.02,0.41
28.54,41.87,53,Risky,5,0.721,14.31,53.2,0,18.03,1.48
36.52,88.81,158,Spoiled,5,0.715,34.36,35.8,0,17.23,0.94
16.63,89.0,441,Spoiled,5,0.634,14.81,129.8,0,19.96,3.39
8.53,63.85,386,Safe,5,1.233,2.08,57.1,0,12.94,0.7
23.87,68.43,112,Risky,5,1.006,17.7,187.4,0,16.22,2.29
6.16,75.67,356,Spoiled,5,1.314,2.19,85.2,1,11.74,0.26
8.43,75.8,603,Spoiled,5,0.294,4.41,107.8,0,10.08,2.99
15.45,50.2,25,Safe,5,0.722,5.13,172.6,0,10.22,1.12
13.46,74.53,225,Risky,5,0.488,9.02,87.1,0,17.18,1.25
16.4,61.93,502,Risky,5,1.421,9.08,63.5,0,14.96,1.31
8.33,60.32,629,Spoiled,5,0.88,1.1,59.9,0,16.55,3.57
19.55,46.22,588,Spoiled,5,1.075,7.68,130.5,0,16.08,2.06
37.07,52.45,536,Spoiled,5,1.426,25.69,66.5,1,14.3,0.13
5.18,83.75,59,Spoiled,5,0.187,2.66,196.6,0,19.78,2.88
21.13,83.21,223,Spoiled,5,1.388,18.16,54.3,1,16.12,0.43
34.14,89.97,119,Spoiled,5,0.192,32.25,172.8,0,11.47,9.21
32.79,84.28,43,Spoiled,5,0.583,29.78,132.9,1,13.6,3.94
21.94,38.61,175,Spoiled,5,0.471,7.2,66.2,1,18.94,4.41
23.77,57.91,487,Risky,5,0.557,14.98,20.9,0,14.48,0.72
31.8,72.17,241,Spoiled,5,0.355,26.15,199.9,0,18.94,0.32
21.08,72.56,93,Spoiled,5,0.491,15.95,147.0,1,19.76,1.54
22.2,79.76,267,Spoiled,5,0.471,18.53,80.8,0,18.27,2.96
22.42,36.72,346,Safe,5,0.634,6.89,83.2,0,11.55,1.22
25.17,40.56,162,Safe,5,0.337,10.81,61.9,0,9.87,1.42
28.93,89.17,181,Spoiled,5,1.314,26.96,107.0,0,18.92,4.58
25.62,88.4,277,Spoiled,5,0.308,23.55,134.5,0,11.71,8.86
6.49,37.55,479,Safe,5,1.16,-6.95,188.9,0,12.92,1.56
30.72,73.69,290,Spoiled,5,0.611,25.47,58.7,0,10.32,0.21
17.33,42.83,142,Risky,5,1.359,4.57,183.9,1,15.06,3.79
25.52,82.06,522,Spoiled,5,0.764,22.22,140.2,0,14.51,0.81
24.23,85.73,627,Spoiled,5,0.324,21.68,190.4,1,12.44,3.7
24.49,46.25,595,Spoiled,5,0.129,12.18,108.1,0,16.08,0.02
22.56,53.39,190,Safe,5,1.436,12.6,124.4,0,11.22,8.39
