Temperature,Humidity,Storage_Days,Spoilage_Label,Grain_Type,Airflow,Dew_Point,Ambient_Light,Pest_Presence,Grain_Moisture,Rainfall
28.43,90.75,235,Spoiled,1,0.187,26.77,156.1,1,13.33,1.4
22.13,42.44,347,Risky,1,1.375,8.76,145.2,0,20.32,0.34
38.98,83.08,609,Spoiled,1,1.373,35.57,191.3,1,17.49,1.42
34.41,76.91,536,Spoiled,1,0.356,29.76,170.0,0,14.27,0.53
25.54,77.65,361,Risky,1,0.626,21.34,88.3,0,13.22,0.27
19.44,55.68,459,Risky,1,0.442,10.34,77.3,1,14.05,0.73
27.86,67.03,704,Risky,1,0.618,21.16,178.7,0,11.5,0.75
27.9,81.47,723,Spoiled,1,1.021,24.42,111.0,0,14.1,1.1
22.61,81.52,410,Spoiled,1,0.49,19.28,94.0,0,15.7,2.06
21.41,59.03,675,Risky,1,0.539,13.07,114.0,0,16.56,1.98
24.74,62.03,219,Risky,1,0.891,16.97,76.4,1,15.75,1.52
21.98,51.38,434,Risky,1,0.105,11.48,148.4,0,10.05,2.33
30.56,42.11,259,Risky,1,0.63,16.21,146.8,0,13.06,2.12
32.48,44.34,573,Risky,1,1.29,18.75,118.9,0,13.19,3.39
23.0,71.95,495,Risky,1,0.11,17.66,130.7,0,10.55,0.6
41.49,57.23,671,Spoiled,1,1.016,31.28,107.1,0,13.6,1.48
27.61,43.08,72,Risky,1,0.873,13.92,181.0,0,21.97,1.12
27.45,45.14,354,Safe,1,1.325,14.49,198.7,0,10.97,0.93
31.88,41.68,188,Risky,1,1.118,17.23,116.8,0,12.52,2.09
25.84,78.1,323,Risky,1,0.49,21.72,120.3,0,15.73,1.63
41.99,93.54,18,Spoiled,1,0.235,40.72,187.8,0,20.3,0.33
36.79,81.59,302,Spoiled,1,0.979,33.11,38.3,0,22.0,0.16
40.52,42.54,144,Risky,1,1.286,25.29,136.7,0,13.15,1.0
23.92,63.98,183,Risky,1,1.407,16.68,127.2,0,17.97,0.39
27.55,67.83,75,Risky,1,0.991,21.06,151.1,1,13.27,4.21
19.12,44.84,687,Spoiled,1,0.66,6.85,26.3,0,20.0,1.54
27.2,50.37,128,Safe,1,1.413,15.97,71.9,0,12.29,0.19
33.21,80.52,466,Spoiled,1,0.625,29.39,75.2,0,21.65,0.44
36.3,41.4,295,Risky,1,1.386,21.07,84.6,0,12.24,0.55
26.95,84.11,567,Spoiled,1,0.737,24.03,33.2,0,13.37,4.2
20.33,41.0,166,Safe,1,1.151,6.64,142.2,1,11.21,0.86
37.54,43.36,121,Spoiled,1,0.792,22.94,99.5,0,20.26,1.85
38.13,47.74,559,Spoiled,1,0.901,25.07,91.9,0,19.01,0.62
26.73,76.79,527,Spoiled,1,0.783,22.31,63.0,0,21.18,1.43
29.73,45.77,255,Risky,1,0.272,16.77,86.9,0,17.64,0.29
21.19,81.18,599,Spoiled,1,0.237,17.83,31.2,0,14.84,0.69
36.48,93.11,106,Spoiled,1,0.248,35.18,124.4,1,19.83,0.06
32.54,81.45,504,Spoiled,1,1.23,28.94,151.0,1,15.74,1.07
29.48,62.18,419,Risky,1,0.237,21.47,171.1,0,11.34,0.04
33.51,84.67,728,Spoiled,1,1.476,30.56,197.2,0,13.35,0.65
29.89,40.8,269,Risky,1,1.26,15.12,144.9,0,15.95,0.22
34.45,80.43,510,Spoiled,1,0.54,30.58,95.0,1,20.62,0.93
23.66,42.17,150,Risky,1,0.149,10.04,125.5,0,19.98,0.74
23.39,73.01,39,Spoiled,1,1.106,18.27,85.6,1,21.36,2.04
31.87,90.24,490,Spoiled,1,0.304,30.06,21.2,0,19.86,0.38
25.83,76.87,33,Risky,1,0.818,21.45,34.8,0,12.03,0.1
31.1,43.32,576,Spoiled,1,0.746,17.14,197.8,0,21.86,0.52
23.82,44.89,26,Safe,1,0.25,11.12,138.1,0,10.78,0.03
27.01,49.57,150,Spoiled,1,0.727,15.55,31.5,1,18.76,2.4
29.67,72.04,115,Spoiled,1,1.411,24.08,181.2,1,18.71,2.11
41.89,63.28,157,Spoiled,1,0.125,33.44,139.7,1,20.72,3.52
25.62,76.44,585,Spoiled,1,0.685,21.16,140.3,0,15.74,5.11
33.33,88.76,592,Spoiled,1,0.865,31.21,137.9,1,14.88,3.71
25.87,77.98,641,Risky,1,1.259,21.73,41.6,0,10.49,0.05
25.67,43.99,455,Risky,1,1.087,12.49,106.6,0,12.44,0.33
32.01,57.05,195,Risky,1,1.348,22.42,172.7,0,16.83,6.49
33.11,72.62,441,Spoiled,1,0.455,27.51,58.7,0,18.7,0.02
41.1,77.89,436,Spoiled,1,1.078,36.45,52.2,0,10.96,6.45
40.04,82.13,136,Spoiled,1,1.387,36.39,102.6,1,18.18,1.32
34.11,57.04,7,Spoiled,1,0.285,24.37,114.9,0,20.42,1.29
24.28,53.58,715,Risky,1,1.198,14.25,155.6,0,14.54,4.22
25.69,69.21,501,Risky,1,0.622,19.61,83.4,0,10.63,1.55
28.08,70.88,692,Risky,1,0.264,22.29,87.7,0,14.05,1.62
20.72,40.67,480,Spoiled,1,0.916,6.87,102.5,1,16.29,2.37
23.29,52.58,640,Risky,1,1.389,13.04,65.4,0,17.93,2.39
36.34,51.04,447,Spoiled,1,0.711,24.56,90.7,0,20.76,4.32
39.86,84.76,65,Spoiled,1,1.065,36.79,28.9,0,16.62,2.45
40.95,76.33,77,Spoiled,1,0.266,35.93,188.6,0,10.81,1.26
40.24,56.71,1,Risky,1,1.105,29.96,36.4,0,16.32,0.98
40.05,77.07,45,Spoiled,1,1.465,35.24,125.1,0,18.74,1.66
22.35,80.31,618,Spoiled,1,1.013,18.79,125.5,1,17.25,0.66
38.45,41.08,512,Spoiled,1,1.229,22.86,181.0,0,10.14,0.48
24.6,89.61,253,Spoiled,1,0.333,22.77,73.9,1,13.46,0.11
31.36,50.61,395,Spoiled,1,0.553,19.86,87.7,0,18.75,6.8
40.65,58.52,714,Spoiled,1,0.935,30.89,176.3,0,12.6,0.31
21.87,52.31,268,Risky,1,1.461,11.65,101.8,0,21.8,2.58
24.95,94.84,31,Spoiled,1,0.813,24.06,134.3,1,15.27,1.3
38.5,42.88,161,Risky,1,1.376,23.61,82.4,1,10.22,2.73
25.51,59.37,216,Safe,1,1.129,17.0,146.3,0,13.42,1.4
26.0,73.95,21,Spoiled,1,1.207,20.99,113.9,1,20.64,0.78
20.35,93.53,54,Spoiled,1,0.295,19.27,165.5,0,20.43,2.7
28.32,94.24,687,Spoiled,1,0.885,27.3,189.9,0,17.52,1.86
21.77,76.92,393,Spoiled,1,0.317,17.54,165.6,1,13.09,6.16
18.33,92.78,262,Spoiled,1,1.336,17.14,126.5,0,20.6,1.79
33.26,63.69,205,Spoiled,1,0.225,25.42,46.5,1,13.49,0.16
28.77,60.4,201,Spoiled,1,1.323,20.33,22.2,0,18.63,1.01
29.83,77.66,330,Risky,1,0.215,25.49,157.3,0,12.01,2.15
41.97,64.54,670,Spoiled,1,0.276,33.87,195.4,0,21.74,0.29
39.27,90.29,707,Spoiled,1,0.351,37.37,40.1,0,18.04,0.91
29.74,52.54,123,Safe,1,0.181,18.98,116.2,0,10.29,1.56
21.95,51.83,516,Spoiled,1,1.29,11.59,90.4,0,20.7,0.01
33.14,47.87,689,Spoiled,1,0.191,20.59,141.5,1,17.99,5.5
18.97,50.14,686,Risky,1,0.195,8.35,197.1,0,17.54,3.15
24.25,55.1,262,Spoiled,1,1.197,14.65,161.8,1,20.37,1.26
28.2,62.35,190,Risky,1,1.382,20.31,129.9,0,13.09,3.09
35.55,51.62,176,Spoiled,1,0.188,24.03,82.9,0,18.05,2.46
39.73,92.04,343,Spoiled,1,0.895,38.18,169.2,0,14.77,3.02
23.82,67.07,623,Spoiled,1,0.702,17.33,103.4,0,21.05,4.37
29.44,86.84,408,Spoiled,1,0.341,27.01,132.4,1,13.42,3.18
28.47,74.58,160,Risky,1,1.337,23.5,140.5,1,12.34,3.38
37.55,62.24,592,Spoiled,1,0.258,29.07,149.0,0,10.65,2.0
34.84,46.23,659,Risky,1,0.364,21.56,199.1,0,14.2,0.77
20.85,46.11,432,Risky,1,1.08,8.83,32.2,0,17.56,0.81
38.11,53.54,376,Spoiled,1,0.238,27.0,186.3,0,16.41,1.97
39.17,61.04,438,Spoiled,1,0.154,30.25,176.3,1,11.77,0.31
19.56,83.5,225,Risky,1,0.37,16.69,20.2,0,15.74,1.21
36.62,90.67,702,Spoiled,1,1.209,34.84,75.3,0,15.16,2.41
22.41,93.14,307,Risky,1,0.79,21.24,132.8,0,10.49,2.04
36.02,91.18,506,Spoiled,1,0.977,34.35,90.2,0,20.36,3.02
24.65,59.65,262,Risky,1,0.9,16.26,50.1,1,17.56,4.63
35.57,81.1,407,Spoiled,1,0.773,31.81,22.1,0,15.67,2.34
20.39,64.06,652,Spoiled,1,0.193,13.36,51.5,0,21.4,3.87
31.34,67.34,592,Spoiled,1,0.74,24.54,132.0,0,19.67,4.52
22.07,83.85,474,Spoiled,1,1.081,19.21,82.0,0,14.22,0.77
20.74,41.45,476,Spoiled,1,0.652,7.16,132.2,1,19.39,2.9
31.83,59.32,654,Risky,1,0.204,22.89,160.7,0,13.74,0.5
34.93,50.38,100,Spoiled,1,1.311,23.06,162.1,0,21.95,0.45
37.91,67.96,433,Spoiled,1,1.262,30.94,105.9,0,15.97,2.48
29.39,79.42,512,Spoiled,1,0.95,25.44,148.4,0,15.69,2.37
27.06,91.53,722,Spoiled,1,0.653,25.56,28.2,0,10.02,0.58
33.27,52.8,123,Risky,1,0.993,22.31,29.8,1,15.73,2.31
36.46,75.8,413,Spoiled,1,1.07,31.48,136.2,0,11.86,0.01
31.54,70.07,371,Spoiled,1,0.542,25.4,97.3,0,16.89,1.21
35.58,81.87,572,Spoiled,1,0.494,31.99,104.1,0,10.71,5.55
24.9,55.65,452,Spoiled,1,0.361,15.41,122.2,1,20.1,0.73
38.34,78.42,138,Spoiled,1,1.001,33.9,195.1,0,17.51,3.95
37.09,89.76,182,Spoiled,1,0.63,35.12,168.3,0,16.86,0.44
40.9,40.85,652,Spoiled,1,0.877,24.94,34.3,0,14.03,4.56
21.62,43.54,658,Spoiled,1,0.668,8.68,52.2,0,21.09,9.09
20.68,60.63,670,Spoiled,1,0.077,12.79,117.8,0,18.56,2.68
31.27,83.97,728,Spoiled,1,0.781,28.23,56.1,0,21.02,0.84
39.5,49.93,354,Spoiled,1,0.233,27.08,67.2,0,15.12,1.66
34.55,42.17,203,Risky,1,1.152,19.8,120.6,0,15.33,0.11
40.31,56.79,261,Spoiled,1,1.188,30.05,106.6,1,21.74,6.58
33.93,64.28,650,Risky,1,0.501,26.21,65.6,0,12.55,1.64
40.15,68.36,106,Spoiled,1,0.783,33.18,75.0,1,10.62,2.03
23.98,69.28,541,Risky,1,0.653,18.0,81.5,0,17.28,0.6
40.93,58.51,386,Spoiled,1,1.264,31.15,105.8,0,13.52,0.51
27.73,65.38,210,Risky,1,0.704,20.63,175.6,0,16.86,1.91
26.29,77.56,648,Spoiled,1,0.49,22.05,124.5,0,15.64,2.82
19.15,89.91,21,Spoiled,1,0.628,17.45,128.0,1,20.43,0.71
33.22,86.23,93,Risky,1,1.491,30.6,106.9,0,10.63,0.54
35.61,85.49,641,Spoiled,1,0.938,32.79,197.3,0,17.46,1.23
29.42,89.98,512,Spoiled,1,0.213,27.6,52.2,1,14.09,2.12
32.67,45.14,572,Spoiled,1,1.473,19.21,167.2,1,21.24,0.05
27.28,71.19,482,Spoiled,1,0.666,21.59,157.1,0,20.45,3.12
32.06,40.71,569,Spoiled,1,0.832,17.02,43.4,0,17.32,2.38
23.31,72.54,89,Risky,1,1.026,18.09,103.0,0,16.57,0.69
19.86,76.6,664,Risky,1,1.286,15.62,125.0,0,12.92,1.21
40.63,76.01,285,Spoiled,1,1.026,35.55,132.4,0,11.27,0.84
38.82,74.06,460,Spoiled,1,0.495,33.34,37.3,1,14.82,0.4
32.39,88.33,317,Spoiled,1,1.002,30.2,122.5,0,18.89,0.24
22.81,58.74,125,Risky,1,1.15,14.3,51.1,0,19.67,0.32
21.71,87.79,141,Spoiled,1,0.72,19.59,68.1,1,19.1,1.15
26.74,56.26,526,Spoiled,1,0.875,17.29,121.3,0,18.47,6.56
36.49,41.45,272,Spoiled,1,1.415,21.26,129.9,0,21.26,2.35
31.58,68.82,152,Spoiled,1,0.274,25.14,120.8,0,20.36,1.07
38.74,65.97,201,Spoiled,1,0.943,31.21,92.6,0,21.45,4.08
40.88,79.66,235,Spoiled,1,1.275,36.65,48.5,0,18.27,3.72
22.62,72.79,698,Risky,1,1.317,17.48,86.4,0,11.47,1.59
22.02,64.5,150,Risky,1,0.641,15.01,162.4,0,20.11,3.0
38.31,57.87,168,Risky,1,1.47,28.52,173.6,0,12.65,2.78
23.8,94.69,485,Spoiled,1,1.294,22.89,154.4,0,17.23,3.28
30.4,85.0,682,Spoiled,1,0.319,27.58,162.5,0,17.18,0.81
26.23,66.93,604,Spoiled,1,1.083,19.59,53.6,1,16.39,2.17
32.07,76.19,54,Spoiled,1,1.015,27.33,106.4,0,16.48,0.03
40.1,91.16,463,Spoiled,1,1.023,38.37,93.0,0,11.18,0.64
22.87,64.05,663,Risky,1,1.21,15.7,136.3,0,16.31,0.54
41.05,44.92,545,Spoiled,1,0.595,26.68,171.0,0,12.53,3.21
33.9,60.3,506,Risky,1,1.116,25.1,161.8,0,13.41,8.57
24.42,91.56,2,Risky,1,0.391,22.95,61.7,0,12.06,0.33
22.88,54.82,31,Risky,1,1.263,13.3,117.4,0,20.64,5.54
28.63,80.73,248,Spoiled,1,0.052,24.98,97.3,0,14.95,0.95
35.46,91.75,349,Spoiled,1,0.518,33.9,133.2,0,13.23,0.73
33.31,45.65,398,Risky,1,1.113,19.97,171.9,0,15.61,0.48
41.38,40.93,169,Risky,1,0.508,25.4,75.2,0,11.89,2.02
32.97,69.48,281,Risky,1,0.528,26.62,48.6,0,13.39,1.21
25.77,68.98,545,Risky,1,1.08,19.64,141.1,0,13.41,3.24
37.5,70.91,347,Spoiled,1,0.973,31.3,58.3,0,15.26,1.82
36.73,46.86,625,Spoiled,1,0.852,23.49,29.9,0,15.88,1.67
24.0,58.06,234,Safe,1,1.492,15.23,70.6,0,14.44,2.95
23.27,88.11,350,Risky,1,0.995,21.19,101.3,0,11.41,0.51
35.16,91.3,652,Spoiled,1,0.551,33.52,42.6,1,21.32,0.55
23.95,75.09,2,Spoiled,1,0.48,19.26,107.4,0,20.41,0.36
26.82,90.57,174,Spoiled,1,1.311,25.14,135.6,1,10.11,0.01
33.81,74.51,92,Risky,1,0.432,28.63,145.0,1,14.74,0.33
18.48,44.59,314,Safe,1,0.285,6.19,193.8,0,11.46,1.19
18.19,53.82,38,Safe,1,0.567,8.68,86.1,0,13.34,0.06
38.68,46.05,292,Spoiled,1,1.167,24.97,166.8,0,16.59,1.5
18.68,81.66,206,Risky,1,1.339,15.48,71.6,0,13.32,1.55
30.5,87.26,228,Spoiled,1,0.143,28.13,131.0,0,10.34,1.37
26.34,55.09,503,Spoiled,1,1.473,16.59,93.1,0,19.87,1.16
20.11,89.63,719,Spoiled,1,0.29,18.35,145.6,1,19.87,1.89
34.9,48.0,248,Spoiled,1,0.604,22.23,72.6,0,21.16,0.79
35.53,79.25,58,Risky,1,1.285,31.37,64.5,0,11.97,0.81
27.4,67.34,583,Risky,1,0.268,20.8,45.5,0,14.1,2.3
21.82,65.83,88,Safe,1,0.937,15.14,118.1,0,15.74,1.03
40.92,85.03,352,Spoiled,1,0.837,37.89,49.1,0,12.57,0.18
27.21,57.24,618,Risky,1,0.166,18.0,179.6,0,17.95,2.61
27.56,81.41,363,Spoiled,1,0.268,24.08,174.7,1,16.36,1.55
40.85,43.82,351,Spoiled,1,0.183,26.08,83.9,1,17.76,0.64
35.59,78.99,720,Spoiled,1,0.628,31.37,86.2,0,20.75,1.64
22.24,56.86,174,Safe,1,1.403,13.27,78.5,0,13.9,0.57
20.24,80.99,433,Risky,1,1.381,16.87,146.2,0,11.63,6.09
30.66,89.31,716,Spoiled,1,1.399,28.69,92.9,0,19.01,0.38
28.1,65.23,484,Risky,1,0.717,20.94,134.1,0,14.8,1.73
31.06,57.19,675,Spoiled,1,0.154,21.57,196.6,0,16.91,1.69
18.95,69.79,222,Safe,1,1.338,13.31,80.7,0,11.57,2.1
24.23,77.54,204,Risky,1,0.686,20.05,138.7,0,18.0,2.88
18.22,60.14,306,Risky,1,1.012,10.36,151.8,0,21.7,1.94
27.38,77.23,704,Spoiled,1,0.984,23.03,167.3,1,16.42,0.52
41.4,78.54,312,Spoiled,1,0.732,36.89,184.7,0,21.62,0.36
28.17,51.05,443,Risky,1,0.749,17.08,102.8,0,16.84,0.46
29.43,43.79,616,Risky,1,0.318,15.81,74.3,0,15.0,3.03
29.82,83.66,76,Spoiled,1,0.968,26.75,26.6,0,18.81,0.05
41.39,79.92,343,Spoiled,1,0.558,37.2,69.1,0,20.58,0.82
22.78,76.66,654,Spoiled,1,0.713,18.46,191.1,1,16.91,1.18
18.52,72.93,79,Risky,1,0.755,13.57,189.0,0,16.24,4.91
38.67,66.92,38,Spoiled,1,0.456,31.39,135.6,1,14.52,4.54
24.18,75.5,394,Spoiled,1,1.439,19.57,101.0,1,20.82,3.16
37.83,44.63,447,Spoiled,1,0.487,23.68,126.5,0,11.76,3.24
31.48,89.46,88,Spoiled,1,0.306,29.53,140.7,0,20.44,0.73
22.79,85.04,65,Spoiled,1,1.249,20.14,75.6,1,21.29,2.75
31.15,66.76,627,Spoiled,1,1.407,24.22,72.6,1,17.16,0.45
19.56,61.19,460,Spoiled,1,0.217,11.88,33.3,0,20.65,0.14
36.62,64.72,534,Spoiled,1,0.78,28.87,147.6,0,19.3,0.63
24.92,40.25,256,Risky,1,0.335,10.47,115.5,1,13.36,4.35
41.21,71.77,471,Spoiled,1,0.973,35.06,172.1,1,10.64,4.76
27.42,78.95,291,Spoiled,1,0.995,23.43,86.8,0,18.67,4.64
19.42,47.75,660,Spoiled,1,0.215,8.04,68.8,1,20.54,4.43
36.05,89.61,614,Spoiled,1,0.927,34.06,36.9,0,21.47,3.01
25.98,56.3,666,Risky,1,0.293,16.6,184.0,0,10.95,0.66
38.33,85.52,320,Spoiled,1,0.397,35.46,76.4,0,19.7,0.07
40.25,59.42,371,Spoiled,1,1.244,30.79,64.2,0,18.33,0.25
21.94,63.3,679,Risky,1,0.699,14.64,87.8,0,17.51,0.47
21.55,40.24,169,Risky,1,0.758,7.46,166.1,1,16.75,0.88
34.91,48.07,237,Spoiled,1,1.241,22.26,84.3,0,21.52,0.2
22.35,42.81,331,Safe,1,0.271,9.09,172.3,0,11.07,0.35
25.84,65.43,397,Spoiled,1,1.029,18.85,80.7,1,18.32,3.86
35.42,67.02,191,Spoiled,1,0.856,28.34,59.6,0,19.33,0.14
23.17,43.38,635,Risky,1,1.472,10.02,135.1,0,14.91,2.52
22.09,44.7,383,Spoiled,1,1.22,9.49,104.0,1,19.27,1.49
29.61,66.62,420,Spoiled,1,1.004,22.72,66.9,1,16.52,0.21
28.72,67.42,642,Spoiled,1,0.27,22.07,94.6,1,16.68,4.04
30.19,54.36,680,Spoiled,1,0.737,19.94,89.5,0,16.1,0.88
24.94,55.23,227,Spoiled,1,0.07,15.33,58.8,1,19.34,0.55
41.11,71.73,352,Spoiled,1,0.732,34.96,124.3,1,20.0,0.49
30.17,91.65,102,Spoiled,1,0.114,28.65,96.4,0,12.02,0.8
38.44,49.41,529,Spoiled,1,0.614,25.94,149.5,0,21.55,2.97
27.01,64.11,197,Risky,1,0.51,19.63,62.0,0,10.39,1.92
23.88,59.42,557,Risky,1,1.239,15.48,49.0,0,10.05,3.07
30.02,55.11,305,Spoiled,1,0.163,20.01,169.3,0,16.77,1.65
34.33,54.12,242,Risky,1,1.174,23.7,152.4,0,13.42,0.7
20.62,65.86,68,Safe,1,0.562,14.01,28.9,0,15.32,3.8
19.12,42.13,524,Risky,1,1.2,5.94,182.5,1,11.86,6.22
33.92,86.29,709,Spoiled,1,0.773,31.3,77.3,0,13.49,0.0
38.27,44.15,452,Spoiled,1,0.624,23.89,114.0,1,11.83,0.55
34.15,76.38,44,Spoiled,1,0.62,29.38,114.2,0,20.9,0.85
39.09,89.35,709,Spoiled,1,0.967,37.0,57.5,0,14.78,2.08
38.48,64.02,171,Risky,1,0.846,30.43,129.2,1,11.98,1.79
19.26,64.26,457,Spoiled,1,1.409,12.34,154.7,1,17.85,2.66
41.31,86.51,52,Spoiled,1,1.417,38.59,38.8,0,14.93,0.6
30.24,88.12,572,Spoiled,1,1.13,28.05,110.0,0,15.15,7.09
24.71,81.43,140,Spoiled,1,0.846,21.31,33.0,1,21.86,0.04
39.34,53.21,76,Risky,1,0.099,28.03,178.6,0,12.41,2.05
21.49,70.37,138,Risky,1,0.524,15.86,58.8,1,12.31,3.56
19.04,82.97,126,Spoiled,1,0.423,16.08,177.8,0,21.09,2.22
37.76,65.47,212,Spoiled,1,1.154,30.15,137.0,1,18.66,0.94
38.02,67.72,133,Spoiled,1,1.435,30.99,194.6,1,20.34,2.11
37.51,91.0,2,Spoiled,1,1.182,35.78,23.5,0,14.04,3.96
41.12,62.1,255,Risky,1,0.271,32.38,170.4,0,13.22,1.83
32.27,62.29,62,Risky,1,0.636,24.12,138.8,0,15.87,1.93
41.52,41.91,674,Spoiled,1,0.617,25.93,135.5,0,18.84,0.94
21.67,46.27,639,Risky,1,1.013,9.63,193.0,0,13.78,1.8
40.94,48.37,163,Risky,1,1.126,27.85,192.4,0,17.83,0.95
31.94,81.76,121,Risky,1,0.911,28.42,89.3,0,12.48,7.61
38.94,62.25,593,Spoiled,1,1.229,30.38,21.5,0,15.52,1.2
28.3,63.42,64,Safe,1,1.008,20.68,193.8,0,13.49,2.24
31.07,46.97,263,Spoiled,1,0.229,18.4,52.3,0,18.65,0.57
24.09,74.31,272,Risky,1,0.685,19.22,156.5,0,13.97,2.48
20.04,91.61,587,Spoiled,1,0.374,18.63,182.9,0,14.02,1.56
32.92,42.58,545,Risky,1,0.711,18.5,159.1,0,15.78,1.28
19.84,56.06,431,Risky,1,0.494,10.82,132.7,0,16.04,1.47
31.32,77.06,324,Spoiled,1,0.222,26.8,177.3,0,12.36,3.59
29.98,67.27,460,Risky,1,1.065,23.23,136.8,0,14.98,0.17
30.46,80.66,174,Spoiled,1,0.378,26.75,20.4,0,15.74,0.22
27.62,88.18,411,Spoiled,1,0.721,25.48,103.4,0,20.3,6.11
24.07,73.31,622,Spoiled,1,0.832,18.99,185.0,1,21.67,4.16
21.92,73.47,208,Risky,1,0.961,16.95,44.7,0,19.27,1.79
39.73,77.61,151,Spoiled,1,1.063,35.06,31.0,0,19.81,0.83
35.09,93.89,601,Spoiled,1,1.41,33.95,180.2,0,11.63,1.54
41.31,90.82,146,Spoiled,1,0.655,39.5,56.5,0,11.59,0.24
25.07,52.7,288,Risky,1,1.177,14.72,57.0,0,16.97,1.43
25.35,70.01,509,Risky,1,0.506,19.47,182.3,0,13.65,0.84
23.85,60.48,611,Spoiled,1,0.919,15.73,145.2,0,20.44,0.65
19.43,90.86,340,Spoiled,1,1.285,17.9,20.7,1,17.77,0.15
37.75,75.0,541,Spoiled,1,0.116,32.53,42.7,0,16.89,1.55
41.43,70.73,98,Risky,1,1.122,35.01,196.0,0,13.54,1.21
38.16,72.96,729,Spoiled,1,0.78,32.44,88.1,0,15.29,0.17
23.84,58.09,470,Risky,1,0.898,15.09,162.7,0,14.91,2.29
39.02,58.7,655,Spoiled,1,0.336,29.43,167.3,0,17.55,0.89
35.23,82.83,431,Spoiled,1,0.79,31.85,169.4,0,12.96,0.18
18.68,66.23,167,Risky,1,0.169,12.25,42.7,0,21.94,0.23
40.19,89.59,643,Spoiled,1,0.505,38.14,136.9,0,10.83,0.47
28.29,86.54,393,Spoiled,1,0.097,25.82,35.7,0,12.24,5.41
18.11,57.47,148,Safe,1,1.18,9.57,153.8,1,11.89,1.46
37.77,68.87,592,Spoiled,1,0.992,31.04,64.6,1,17.18,1.19
22.86,41.79,665,Risky,1,0.152,9.19,23.6,0,11.98,4.73
19.99,40.98,84,Risky,1,1.017,6.32,87.2,0,19.96,1.97
36.32,80.93,16,Spoiled,1,1.295,32.5,189.3,0,17.32,1.35
19.32,64.94,107,Risky,1,0.418,12.56,142.9,1,16.51,2.55
26.74,80.65,678,Spoiled,1,0.058,23.13,43.9,0,11.8,0.48
23.35,75.93,10,Risky,1,1.417,18.86,99.6,0,11.35,1.07
35.12,65.43,723,Spoiled,1,0.551,27.64,36.1,0,20.11,0.26
39.68,88.57,138,Spoiled,1,0.693,37.42,94.7,0,16.34,3.43
27.91,63.91,13,Risky,1,1.445,20.43,161.9,0,16.28,4.77
27.53,90.93,634,Spoiled,1,0.052,25.91,150.5,0,18.73,1.46
29.1,42.66,136,Safe,1,1.209,15.1,135.7,0,15.17,1.03
19.14,42.04,533,Risky,1,0.795,5.93,73.9,0,15.87,2.57
37.46,47.41,350,Risky,1,0.396,24.35,52.8,0,12.76,0.33
30.65,94.24,422,Spoiled,1,0.76,29.61,121.6,0,12.39,4.94
21.45,67.22,518,Spoiled,1,1.295,15.11,149.2,0,21.49,0.23
18.5,41.31,247,Safe,1,1.435,5.1,27.5,0,14.56,1.15
28.45,54.91,270,Spoiled,1,0.174,18.49,31.9,1,18.22,1.83
27.76,43.75,74,Safe,1,1.118,14.29,174.8,0,10.13,2.19
30.24,60.47,189,Risky,1,1.343,21.72,63.7,0,18.0,3.47
27.88,84.12,223,Spoiled,1,0.723,24.94,51.7,0,17.66,0.51
23.48,89.93,720,Spoiled,1,0.074,21.73,155.3,0,20.07,0.11
21.52,76.64,270,Spoiled,1,1.396,17.24,132.1,0,20.55,1.62
24.39,65.09,669,Risky,1,0.328,17.4,173.4,0,13.96,4.6
32.7,70.2,183,Spoiled,1,1.141,26.54,109.5,1,15.28,4.55
19.3,93.23,362,Spoiled,1,0.746,18.18,55.1,0,13.94,0.49
34.53,92.48,626,Spoiled,1,0.237,33.13,147.4,0,11.97,1.46
21.27,44.51,598,Risky,1,0.553,8.69,113.7,0,15.44,0.93
38.42,47.04,137,Risky,1,0.911,25.09,170.7,0,13.44,0.06
36.31,61.34,91,Risky,1,1.326,27.65,47.9,0,13.85,3.03
28.14,62.37,380,Risky,1,1.202,20.25,88.5,0,12.06,3.4
33.05,65.39,378,Spoiled,1,1.413,25.67,21.5,0,17.51,5.01
28.77,65.14,181,Risky,1,1.183,21.56,142.3,0,17.77,0.83
29.58,75.73,58,Risky,1,0.484,24.83,181.8,0,10.13,1.18
18.45,51.35,600,Spoiled,1,0.404,8.22,167.0,1,18.38,2.14
41.51,68.59,449,Spoiled,1,0.31,34.53,167.4,1,19.03,1.17
36.08,89.26,201,Spoiled,1,1.059,34.02,172.6,0,12.25,2.65
19.31,64.94,470,Spoiled,1,0.727,12.55,99.8,0,18.36,2.18
21.82,72.62,211,Risky,1,0.39,16.68,78.2,1,11.82,1.72
23.79,50.81,268,Spoiled,1,1.101,12.98,156.9,1,20.54,0.27
21.74,70.8,695,Risky,1,0.535,16.2,66.5,0,12.8,0.06
28.48,55.2,374,Risky,1,1.132,18.6,93.7,0,17.65,0.22
40.47,77.58,595,Spoiled,1,0.731,35.77,117.4,0,17.46,5.64
32.07,94.6,380,Spoiled,1,0.208,31.09,48.4,0,20.96,2.9
41.04,43.57,652,Spoiled,1,0.691,26.16,77.4,0,16.73,0.68
32.36,84.11,18,Spoiled,1,1.392,29.32,89.9,1,16.17,0.83
20.72,53.62,524,Risky,1,0.703,10.96,169.9,0,14.01,0.65
33.35,64.99,534,Risky,1,1.042,25.85,48.6,0,11.63,2.81
27.44,81.64,566,Spoiled,1,0.99,24.01,94.1,0,11.41,1.03
